NoseX,NoseY,NoseC,NeckX,NeckY,NeckC,RShoulderX,RShoulderY,RShoulderC,RElbowX,RElbowY,RElbowC,RWristX,RWristY,RWristC,LShoulderX,LShoulderY,LShoulderC,LElbowX,LElbowY,LElbowC,LWristX,LWristY,LWristC,MidHipX,MidHipY,MidHipC,RHipX,RHipY,RHipC,RKneeX,RKneeY,RKneeC,RAnkleX,RAnkleY,RAnkleC,LHipX,LHipY,LHipC,LKneeX,LKneeY,LKneeC,LAnkleX,LAnkleY,LAnkleC,REyeX,REyeY,REyeC,LEyeX,LEyeY,LEyeC,REarX,REarY,REarC,LEarX,LEarY,LEarC,LBigToeX,LBigToeY,LBigToeC,LSmallToeX,LSmallToeY,LSmallToeC,LHeelX,LHeelY,LHeelC,RBigToeX,RBigToeY,RBigToeC,RSmallToeX,RSmallToeY,RSmallToeC,RHeelX,RHeelY,RHeelC,Label
0.451317,0.337582,0.838463,0.432289,0.370692,0.819731,0.409731,0.387207,0.864293,0.401015,0.47275,0.750405,0.393959,0.500292,0.820405,0.453144,0.359657,0.877275,0.458385,0.431357,0.709376,0.47917,0.491969,0.780083,0.454871,0.536026,0.743626,0.449667,0.541521,0.733147,0.491405,0.649013,0.68769,0.493104,0.775662,0.769972,0.465308,0.52504,0.687013,0.468846,0.643438,0.658937,0.453223,0.742735,0.78529,0.440996,0.321301,0.80954,0.451462,0.321134,0.357493,0.423652,0.321041,0.901072,0,0,0,0.472303,0.761876,0.381631,0.470532,0.756358,0.34642,0.449609,0.759107,0.756028,0.531406,0.794992,0.66732,0.520916,0.80321,0.687098,0.480995,0.78395,0.750165,1
0.531753,0.423394,0.915034,0.529765,0.436969,0.919752,0.509342,0.431601,0.853298,0.480699,0.450623,0.915041,0.4645,0.472458,0.93112,0.548183,0.434273,0.915433,0.562511,0.469846,0.96012,0.568623,0.510511,0.906078,0.529756,0.513388,0.921899,0.51544,0.51345,0.90857,0.513539,0.575838,0.90522,0.513425,0.625062,0.898282,0.542086,0.513327,0.876579,0.546124,0.559637,0.890372,0.533843,0.603318,0.885334,0.529718,0.417963,0.86969,0.533844,0.417967,0.841593,0.521647,0.409728,0.628092,0.544023,0.409839,0.59957,0.539976,0.627783,0.816218,0.546102,0.622429,0.873954,0.529876,0.608677,0.763395,0.511454,0.644036,0.657696,0.503239,0.641412,0.654012,0.513528,0.633242,0.78523,1
0.331642,0.228923,0.866105,0.21437,0.276259,0.910052,0.118256,0.237405,0.843211,0.0115536,0.251217,0.232225,0,0,0,0.306639,0.309691,0.81208,0.314878,0.395928,0.788574,0.340045,0.432101,0.689279,0.101591,0.454411,0.765124,0.0430004,0.451577,0.694376,0.011535,0.601913,0.739764,0.00947212,0.740934,0.797565,0.160195,0.457219,0.779839,0.185137,0.568459,0.882806,0.222902,0.746556,0.822943,0.319058,0.209358,0.932512,0.348432,0.215136,0.874642,0.247899,0.192811,0.885088,0,0,0,0.222875,0.782733,0.749909,0.256362,0.774397,0.721298,0.214662,0.760538,0.669733,0.0094868,0.763233,0.338337,0.0115632,0.757737,0.331021,0.047048,0.74659,0.634853,1
0.568412,0.467759,0.418984,0.524029,0.481404,0.892607,0.552307,0.495002,0.83936,0.572579,0.574226,0.89032,0.590746,0.620476,0.895954,0.495706,0.467756,0.869633,0.443278,0.49774,0.894761,0.449274,0.525102,0.61595,0.485622,0.604202,0.761536,0.505803,0.615125,0.729018,0.542262,0.555097,0.80682,0.515948,0.647934,0.827599,0.463427,0.598856,0.812084,0.459302,0.565986,0.716845,0.437111,0.64238,0.884556,0.566442,0.454177,0.480724,0,0,0,0.556305,0.451408,0.85111,0.534081,0.440464,0.106323,0.410819,0.626042,0.827819,0.410826,0.63965,0.861734,0.437116,0.656046,0.758513,0.521979,0.658815,0.498603,0.524048,0.664218,0.612811,0.509985,0.664179,0.812952,1
0.623419,0.274739,0.804469,0.660336,0.258159,0.752303,0.669522,0.255455,0.616529,0.710044,0.27754,0.26544,0.732168,0.283013,0.302645,0.65473,0.263626,0.841319,0.686118,0.274629,0.583747,0.728394,0.280223,0.437433,0.693447,0.343811,0.743616,0.700823,0.343723,0.724735,0.665853,0.393342,0.668429,0.698944,0.429196,0.362043,0.686054,0.346439,0.752586,0.641934,0.382373,0.654924,0.647396,0.487184,0.606783,0,0,0,0.616139,0.260912,0.735195,0,0,0,0.627166,0.252498,0.8559,0.636361,0.489948,0.295348,0.638173,0.495457,0.401102,0.654701,0.498156,0.600543,0.711841,0.451308,0.118226,0,0,0,0.706347,0.418218,0.310795,1
0.130929,0.411716,0.874368,0.315081,0.473263,0.815749,0.206186,0.487271,0.729186,0.122688,0.585132,0.790657,0.0345666,0.68009,0.660175,0.43217,0.456536,0.766214,0.44889,0.523544,0.859118,0.314991,0.473301,0.631592,0.440438,0.719301,0.600915,0.352733,0.724984,0.558626,0.189419,0.585162,0.74118,0.231257,0.881592,0.686582,0.519946,0.705313,0.675096,0.519845,0.814472,0.781553,0.867336,0.859122,0.653883,0,0,0,0.156017,0.389446,0.900316,0,0,0,0.273119,0.392215,0.76887,0.955286,0.887181,0.383016,0.959463,0.873142,0.384318,0.892464,0.845195,0.237275,0.164334,0.931851,0.625488,0.147725,0.926248,0.67384,0.273113,0.903825,0.538625,1
0.373531,0.296385,0.859043,0.444588,0.302027,0.878593,0.385965,0.321427,0.7898,0.440456,0.374527,0.479491,0.432141,0.430372,0.37349,0.499128,0.293638,0.777791,0.612073,0.374604,0.844492,0.633043,0.463896,0.817961,0.553547,0.366156,0.783848,0.511627,0.368918,0.713767,0.440548,0.461085,0.644334,0.507496,0.592096,0.399489,0.603673,0.363315,0.737939,0.478112,0.413718,0.844381,0.557781,0.544649,0.752384,0.35256,0.279845,0.935268,0.382093,0.276984,0.961016,0,0,0,0.427886,0.262971,0.841771,0.549146,0.553115,0.0716686,0,0,0,0.582885,0.547606,0.576083,0.457293,0.633948,0.34087,0.457255,0.631143,0.31122,0.549369,0.617313,0.383828,1
0.314857,0.382791,0.900302,0.281563,0.391123,0.904709,0.244551,0.385598,0.93057,0.193062,0.426751,0.929751,0.248141,0.432346,0.906157,0.32948,0.402056,0.893396,0.373738,0.426958,0.9434,0.425495,0.45166,0.909561,0.285273,0.495655,0.831127,0.26667,0.498384,0.783006,0.303573,0.57252,0.824233,0.377451,0.602788,0.711595,0.311071,0.495492,0.870538,0.340551,0.564289,0.891694,0.3995,0.638516,0.850356,0.311107,0.371872,0.875725,0.325766,0.374586,0.467441,0.285313,0.363555,0.867398,0,0,0,0.377375,0.660498,0.730745,0.395894,0.663252,0.757878,0.421579,0.644034,0.728245,0.362609,0.63031,0.532521,0.355213,0.627468,0.471023,0.395989,0.602614,0.539953,1
0.560651,0.363076,0.819474,0.505408,0.363088,0.765324,0.485109,0.385192,0.718497,0.461156,0.498374,0.788103,0.44826,0.611641,0.849884,0.523789,0.340925,0.565593,0.547771,0.387928,0.739948,0.580962,0.410093,0.857282,0.474085,0.542553,0.675186,0.450092,0.542615,0.663337,0.437277,0.672497,0.730168,0.404053,0.85476,0.775859,0.494353,0.542549,0.69463,0.509148,0.65323,0.777554,0.496152,0.780155,0.781926,0.55512,0.346443,0.803515,0,0,0,0.523731,0.30778,0.755712,0,0,0,0.536691,0.805054,0.843034,0.536721,0.793969,0.778409,0.479666,0.791199,0.727632,0.420713,0.896147,0.744064,0.404134,0.896235,0.718434,0.393037,0.868594,0.524188,1
0.623283,0.219453,0.864068,0.639735,0.247066,0.860643,0.58645,0.258129,0.788043,0.549559,0.321609,0.875261,0.566225,0.432027,0.925956,0.685952,0.230419,0.817604,0.713384,0.305037,0.855142,0.757634,0.387966,0.900423,0.654535,0.404485,0.768127,0.625059,0.421095,0.707772,0.678472,0.592313,0.761866,0.68774,0.741463,0.785373,0.684012,0.385068,0.736914,0.759581,0.484585,0.720372,0.772322,0.584087,0.823351,0.61219,0.200044,0.899696,0.637928,0.20558,0.886561,0.599344,0.189121,0.153776,0.667446,0.188905,0.871194,0.822151,0.589633,0.72936,0.820333,0.583958,0.720767,0.757734,0.606061,0.712197,0.713493,0.79949,0.754467,0.696927,0.796765,0.737888,0.685845,0.75252,0.55344,1
0.793693,0.560474,0.361038,0.810753,0.568679,0.908117,0.822157,0.565984,0.843749,0.829703,0.604534,0.387732,0.805082,0.62098,0.0675188,0.797482,0.571414,0.887995,0.795485,0.604434,0.887581,0.795644,0.629231,0.865564,0.827847,0.618192,0.857094,0.83922,0.61819,0.819241,0.839248,0.664981,0.844481,0.841068,0.706381,0.866184,0.822098,0.62091,0.804883,0.808852,0.653999,0.880317,0.808855,0.700936,0.836699,0,0,0,0.795501,0.560256,0.44897,0.810709,0.549401,0.122107,0.797494,0.557662,0.901824,0.797466,0.706386,0.623441,0.797456,0.711888,0.770149,0.81079,0.711854,0.858579,0.835397,0.711826,0.514524,0.841147,0.711821,0.524856,0.841132,0.714535,0.906949,1
0.457342,0.180993,0.898156,0.517093,0.191887,0.327489,0.428379,0.227288,0.163335,0.426459,0.273611,0.050361,0,0,0,0.544297,0.199988,0.49075,0.694631,0.279043,0.465302,0.77249,0.317094,0.428536,0.680125,0.34707,0.479215,0.642086,0.344404,0.499577,0.52609,0.51332,0.797629,0.571451,0.821125,0.757267,0.718202,0.360666,0.434242,0.602301,0.619465,0.804913,0.758008,0.815676,0.715078,0.435568,0.164766,0.860642,0.459156,0.140206,0.901632,0.413921,0.183625,0.597381,0.48263,0.110103,0.83407,0.703695,0.864657,0.666348,0.718167,0.870033,0.60888,0.776234,0.83458,0.582939,0.511639,0.861856,0.559101,0.511666,0.85641,0.490828,0.587675,0.842863,0.638355,1
0.335882,0.293638,0.79495,0.507474,0.282609,0.725376,0.452947,0.302013,0.727028,0.348599,0.327246,0.798462,0.151971,0.279823,0.879019,0.553558,0.274109,0.717724,0.779274,0.324495,0.82992,0.92155,0.433033,0.823374,0.854689,0.452695,0.464496,0.909062,0.463866,0.354856,0.59128,0.667483,0.67981,0.674827,0.876598,0.523686,0.821173,0.435937,0.473632,0.511546,0.594883,0.745371,0.35684,0.829246,0.565364,0.314916,0.279736,0.226256,0.335941,0.268612,0.819406,0,0,0,0.411083,0.232187,0.870787,0.176932,0.857161,0.237428,0.218765,0.865546,0.23157,0.381878,0.868294,0.341584,0.574418,0.924021,0.156565,0.586883,0.912916,0.144481,0.716526,0.898942,0.295618,1
0.48654,0.307641,0.891038,0.549202,0.363313,0.897419,0.448977,0.360558,0.89486,0.44872,0.427527,0.588484,0.432168,0.436001,0.814543,0.641362,0.363303,0.796918,0.783438,0.433107,0.928278,0.653828,0.458137,0.920294,0.587021,0.519535,0.839548,0.54512,0.525125,0.831738,0.616059,0.617321,0.810819,0.691535,0.689772,0.81353,0.645395,0.505693,0.772496,0.549099,0.600547,0.84888,0.620566,0.74845,0.803643,0.482245,0.29645,0.923193,0.515794,0.299247,0.942791,0,0,0,0.574292,0.304822,0.890952,0.532583,0.781859,0.652514,0.561785,0.7874,0.687139,0.653834,0.762233,0.680434,0.68726,0.737178,0.649129,0.678928,0.726155,0.609421,0.720728,0.687017,0.754831,1
0.339829,0.358074,0.948009,0.325527,0.379915,0.893575,0.282194,0.355376,0.798271,0.233439,0.358168,0.58285,0.210022,0.360748,0.606986,0.370559,0.401808,0.793631,0.411983,0.499838,0.891382,0.399413,0.584342,0.853148,0.3507,0.562481,0.741043,0.323675,0.562448,0.738218,0.320016,0.704105,0.812875,0.379601,0.78589,0.80145,0.375955,0.562472,0.694697,0.388568,0.698765,0.796907,0.453519,0.834971,0.820524,0.329051,0.339106,0.884124,0.348934,0.339084,0.891001,0.309177,0.33619,0.901723,0.354358,0.336334,0.184273,0.43188,0.867705,0.652601,0.448123,0.865012,0.628554,0.467907,0.843167,0.708936,0.356189,0.859472,0.653416,0.352436,0.84584,0.602461,0.394003,0.783201,0.758845,1
0.386469,0.279435,0.95942,0.382107,0.321213,0.927109,0.290227,0.309974,0.823807,0.177285,0.301701,0.916588,0.248492,0.257151,0.913581,0.457738,0.329527,0.80976,0.591471,0.323968,0.83522,0.71276,0.284938,0.809175,0.373795,0.504929,0.735059,0.327938,0.504865,0.706311,0.386444,0.638471,0.824877,0.503637,0.747067,0.784783,0.411589,0.507657,0.721988,0.390743,0.635634,0.810081,0.478368,0.769393,0.748667,0.377981,0.271042,0.876439,0.41147,0.273772,0.894109,0.348711,0.273741,0.860648,0.428272,0.276553,0.826527,0.403112,0.80555,0.661011,0.428294,0.811117,0.674907,0.499476,0.777707,0.668978,0.415857,0.758246,0.430292,0.419743,0.749919,0.388222,0.524616,0.75542,0.712829,1
0.702429,0.316071,0.837356,0.711584,0.385254,0.760002,0.608525,0.3575,0.610359,0.520087,0.498357,0.808938,0.509129,0.68904,0.687398,0.811092,0.415559,0.59809,0.84791,0.631019,0.814939,0.833186,0.74709,0.550863,0.660089,0.647568,0.316398,0.614059,0.642056,0.240696,0.625054,0.520521,0.520255,0.610393,0.824326,0.495911,0.713527,0.66416,0.313578,0.744737,0.918202,0.767819,0.860815,0.824303,0.281245,0.682135,0.280132,0.883167,0.719056,0.274596,0.831748,0.65084,0.269144,0.489699,0.755792,0.255334,0.562926,0.87742,0.871207,0.230267,0,0,0,0.875498,0.80785,0.254259,0.625067,0.874062,0.35343,0.601141,0.871382,0.379403,0.614052,0.829958,0.167138,1
0.540898,0.36059,0.867555,0.453013,0.407944,0.899963,0.348569,0.39405,0.821597,0.218643,0.458377,0.909973,0.12261,0.505722,0.846795,0.557597,0.41637,0.851815,0.586944,0.533516,0.871369,0.582949,0.639661,0.903208,0.45295,0.53353,0.812775,0.39023,0.527972,0.791309,0.285875,0.628326,0.868742,0.377664,0.76231,0.829053,0.511678,0.539168,0.753365,0.478028,0.614576,0.856634,0.520103,0.77072,0.845938,0.515864,0.343961,0.976662,0.545152,0.343898,0.666102,0.448907,0.343885,0.958117,0,0,0,0.478051,0.798548,0.813188,0.511652,0.801383,0.708297,0.549172,0.790151,0.682535,0.281546,0.790271,0.90107,0.281632,0.784598,0.807812,0.402817,0.770745,0.826021,1
0,0,0,0.516135,0.156998,0.846941,0.525634,0.189782,0.844483,0.487779,0.233378,0.893538,0.468746,0.331302,0.875636,0.506651,0.118823,0.8109,0.471146,0.0835212,0.761182,0.450979,0.0725706,0.887226,0.433255,0.279579,0.551398,0.426137,0.28232,0.569873,0.41902,0.429369,0.638323,0.346727,0.464702,0.674756,0.441536,0.287704,0.354685,0.449833,0.402138,0.776022,0.376369,0.48934,0.295953,0.555282,0.159695,0.0626021,0,0,0,0.552913,0.159779,0.837551,0.535134,0.121558,0.337769,0.413086,0.4893,0.118213,0.414276,0.489224,0.116455,0,0,0,0.345599,0.530089,0.655953,0.338464,0.51654,0.57972,0.337264,0.44849,0.63028,1
0.490049,0.183579,0.953921,0.534268,0.191704,0.812834,0.512134,0.178084,0.714897,0.46166,0.159057,0.772079,0.411138,0.142671,0.916524,0.553248,0.208213,0.835968,0.591169,0.265345,0.88679,0.594271,0.317172,0.925845,0.490214,0.278968,0.849088,0.480662,0.270825,0.799128,0.420803,0.306162,0.74508,0.38927,0.357969,0.814366,0.496521,0.292526,0.843688,0.414479,0.306216,0.7984,0.360678,0.358014,0.819761,0.477483,0.172627,0.10496,0.493349,0.178129,0.88942,0,0,0,0.521708,0.169899,0.855603,0.316597,0.344279,0.801361,0.322964,0.357853,0.778921,0.363806,0.368791,0.710969,0.351301,0.347022,0.21166,0.348215,0.341608,0.202417,0.395424,0.366098,0.591285,1
0.451996,0.164743,0.896077,0.366212,0.170195,0.733895,0.300982,0.153804,0.669059,0.190782,0.251865,0.790613,0.205188,0.40705,0.815981,0.42139,0.186568,0.712436,0.43158,0.33613,0.759581,0.415341,0.466871,0.853052,0.290805,0.458809,0.53555,0.243877,0.445155,0.522512,0.198926,0.638468,0.75152,0.160154,0.82093,0.691715,0.341803,0.472443,0.491255,0.358113,0.641267,0.651209,0.319333,0.848204,0.700037,0.448025,0.142919,0.950801,0.462242,0.14575,0.168434,0.413219,0.107492,0.842102,0,0,0,0.382568,0.89983,0.668988,0.380624,0.883614,0.592395,0.30095,0.867253,0.650014,0.16428,0.864485,0.555355,0.141865,0.858973,0.608797,0.158156,0.837212,0.453518,1
0.701886,0.420998,0.800606,0.72791,0.467283,0.905217,0.740177,0.467387,0.891415,0.750921,0.532824,0.880722,0.763112,0.576254,0.826502,0.715702,0.467215,0.894744,0.703429,0.516397,0.923885,0.675864,0.560042,0.846657,0.715692,0.619859,0.775989,0.717263,0.619854,0.657613,0.70184,0.712592,0.792983,0.70035,0.81896,0.78499,0.714117,0.61991,0.728359,0.726365,0.720716,0.802907,0.740188,0.82163,0.849191,0,0,0,0.703462,0.407435,0.847619,0,0,0,0.715612,0.418301,0.881703,0.724883,0.843303,0.660374,0.731022,0.846036,0.680715,0.747826,0.837891,0.676418,0.678926,0.8379,0.540776,0.678986,0.835094,0.497918,0.704923,0.835176,0.702705,1
0.137613,0.213533,0.918923,0.155942,0.26261,0.892391,0.119222,0.262578,0.825961,0.086555,0.319896,0.890468,0.0681652,0.396174,0.838486,0.190744,0.25989,0.830704,0.231574,0.319802,0.848378,0.258123,0.37985,0.866841,0.160073,0.382553,0.840961,0.135586,0.382582,0.82474,0.155987,0.447819,0.951592,0.155993,0.578779,0.84481,0.186729,0.382572,0.857374,0.235593,0.436993,0.866484,0.251997,0.537781,0.876261,0.12949,0.205476,0.863138,0.14175,0.205375,0.917538,0,0,0,0.162123,0.205426,0.867493,0.284691,0.551465,0.788147,0.284656,0.537914,0.760809,0.245884,0.554218,0.745376,0.176463,0.597726,0.731864,0.1642,0.600478,0.706556,0.151918,0.597671,0.689011,1
0.449307,0.251488,0.905727,0.619829,0.248775,0.622166,0.627785,0.240526,0.381455,0.627785,0.401282,0.0723938,0.607991,0.455794,0.149045,0.615827,0.251547,0.7871,0.600025,0.390421,0.701405,0.560396,0.472264,0.683343,0.726975,0.480344,0.568203,0.683249,0.483033,0.555163,0.619873,0.643922,0.847262,0.651433,0.812793,0.835576,0.774565,0.480367,0.572255,0.750703,0.671112,0.795134,0.842182,0.829133,0.792429,0,0,0,0.449364,0.235148,0.833161,0,0,0,0.493067,0.224248,0.904008,0.802251,0.872692,0.755568,0.837929,0.867334,0.714132,0.869825,0.840031,0.770578,0.548359,0.840015,0.747105,0.552303,0.834562,0.677337,0.679226,0.823641,0.782364,1
0.363565,0.0812533,0.869342,0.361828,0.164174,0.80441,0.293582,0.155865,0.645598,0.289893,0.321696,0.731345,0.245752,0.515024,0.732743,0.43726,0.166991,0.668299,0.582721,0.164092,0.835651,0.674803,0.050909,0.826839,0.347027,0.440394,0.383903,0.30465,0.432082,0.333705,0.201524,0.211214,0.742544,0.188657,0.564762,0.550714,0.38938,0.440383,0.354128,0.521871,0.252436,0.801269,0.393076,0.520522,0.569446,0.345095,0.0592468,0.857909,0.378302,0.053742,0.876494,0.317563,0.0757283,0.704179,0.398574,0.059145,0.377426,0.435369,0.564719,0.188165,0.437218,0.561898,0.20174,0.370953,0.537104,0.314105,0.129727,0.584072,0.218719,0.133383,0.581208,0.202508,0.201554,0.586839,0.268019,1
0.366833,0.346325,0.881557,0.29027,0.374154,0.862602,0.31446,0.376992,0.841713,0.317867,0.452196,0.853255,0.345896,0.502411,0.954276,0.26924,0.371404,0.791284,0.237894,0.43823,0.298757,0.258824,0.471692,0.152575,0.290272,0.505195,0.811258,0.307633,0.50789,0.762103,0.321721,0.610919,0.887269,0.317989,0.700149,0.906853,0.272704,0.505124,0.756574,0.297149,0.608202,0.856045,0.258728,0.686297,0.820195,0.356385,0.340755,0.855105,0,0,0,0.328554,0.343404,0.908085,0,0,0,0.276309,0.703052,0.382714,0.265919,0.702862,0.329734,0.237958,0.700053,0.78298,0.363371,0.703074,0.730473,0.349497,0.708575,0.753363,0.300705,0.705769,0.803892,1
0.390394,0.276828,0.91085,0.373567,0.338327,0.842077,0.285787,0.343817,0.865174,0.214655,0.413505,0.887251,0.135045,0.475006,0.849332,0.453049,0.327098,0.882415,0.549223,0.388522,0.884702,0.624537,0.46103,0.862557,0.381719,0.508504,0.792912,0.319247,0.514,0.777221,0.314789,0.636743,0.87075,0.319336,0.748311,0.869523,0.427993,0.508476,0.737807,0.423804,0.636886,0.854834,0.440475,0.770729,0.793328,0.377601,0.25755,0.906681,0.415191,0.257509,0.922794,0.323332,0.260156,0.876161,0,0,0,0.402879,0.806902,0.796454,0.440496,0.809631,0.745228,0.448692,0.790079,0.612783,0.281529,0.773484,0.815386,0.264821,0.767803,0.791391,0.348364,0.765013,0.738369,1
0.385911,0.425232,0.935643,0.348017,0.447328,0.771439,0.344207,0.447223,0.914897,0.327125,0.50746,0.900113,0.340462,0.559621,0.971511,0.35366,0.449928,0.768233,0.348031,0.51583,0.464102,0.363209,0.559407,0.70174,0.340435,0.564998,0.781265,0.342361,0.565033,0.798632,0.368928,0.663503,0.889112,0.368825,0.762041,0.805689,0.334771,0.564923,0.690775,0.34241,0.66347,0.896935,0.30629,0.740188,0.816877,0.382214,0.40894,0.900275,0,0,0,0.363225,0.406146,0.888249,0,0,0,0.329036,0.772946,0.828618,0.325228,0.762032,0.707945,0.294932,0.751052,0.84702,0.395459,0.778366,0.777443,0.385981,0.781146,0.815356,0.357568,0.775612,0.804518,1
0,0,0,0.214441,0.187717,0.90961,0.285689,0.184832,0.843082,0.352663,0.268531,0.804858,0.415212,0.349518,0.68411,0.135032,0.19057,0.831833,0.076355,0.276911,0.867067,0.114082,0.307616,0.702556,0.222942,0.343804,0.701018,0.281315,0.343792,0.705861,0.264854,0.477698,0.803023,0.252208,0.611707,0.823547,0.180961,0.343859,0.716255,0.176815,0.486103,0.775156,0.176816,0.622843,0.728412,0,0,0,0,0,0,0.24791,0.145797,0.851471,0.181014,0.14871,0.705356,0.147513,0.658998,0.521775,0.143463,0.656253,0.604431,0.181138,0.636864,0.789118,0.277346,0.614356,0.316342,0.285828,0.614589,0.441961,0.248111,0.631139,0.748698,1
0.554982,0.269035,0.796549,0.373917,0.296436,0.694109,0.363359,0.312776,0.684303,0.544534,0.373088,0.86435,0.701261,0.288159,0.790732,0.38432,0.285467,0.416121,0.471354,0.416824,0.235088,0.572295,0.419557,0.675482,0.290171,0.490783,0.579356,0.2484,0.515312,0.573826,0.450536,0.630315,0.783678,0.513317,0.838389,0.671043,0.325085,0.466151,0.468527,0.572379,0.45518,0.739412,0.73977,0.575567,0.729076,0.554954,0.23892,0.775868,0,0,0,0.485377,0.214285,0.767476,0,0,0,0.851103,0.534515,0.574136,0.844176,0.531839,0.523109,0.743109,0.60293,0.722328,0.607315,0.843929,0.591964,0.582913,0.860273,0.578811,0.492386,0.862969,0.534772,1
0.436586,0.226424,0.848183,0.415631,0.298841,0.933831,0.319679,0.301651,0.841047,0.198114,0.343417,0.862935,0.11872,0.326693,0.898873,0.4952,0.296033,0.836103,0.599801,0.346327,0.866866,0.712777,0.368607,0.895676,0.449171,0.440818,0.712855,0.398972,0.44919,0.637439,0.269271,0.393513,0.847119,0.378096,0.555019,0.779437,0.491133,0.435239,0.675339,0.549474,0.343518,0.919491,0.616458,0.543738,0.765162,0.415816,0.209878,0.948955,0.453229,0.212673,0.945495,0.373957,0.215454,0.850842,0.461749,0.231888,0.159701,0.587235,0.568924,0.712081,0.624998,0.569004,0.672148,0.616508,0.552211,0.388178,0.311086,0.591097,0.631397,0.302732,0.585512,0.635264,0.411456,0.566184,0.745245,1
0.429341,0.295111,0.927843,0.379738,0.330687,0.805599,0.350431,0.289747,0.783578,0.307545,0.199818,0.75198,0.332303,0.0635803,0.829958,0.409071,0.374189,0.754806,0.44748,0.423196,0.846816,0.494674,0.346954,0.826407,0.352732,0.491372,0.763447,0.323373,0.472348,0.653455,0.348093,0.594998,0.752534,0.293993,0.818354,0.745274,0.386445,0.510425,0.729151,0.451927,0.619548,0.668913,0.494884,0.804744,0.751874,0.424908,0.273542,0.940251,0.440666,0.292389,0.905675,0.400005,0.265291,0.824533,0,0,0,0.564709,0.802,0.418063,0.553449,0.796493,0.44053,0.490243,0.829244,0.46429,0.298566,0.829342,0.266917,0.278243,0.829346,0.249798,0.28952,0.834749,0.373353,1
0.726316,0.189029,0.919585,0.641658,0.194502,0.777224,0.641762,0.208316,0.81354,0.579012,0.299425,0.869839,0.534802,0.429255,0.835249,0.638003,0.183542,0.675384,0.553298,0.291204,0.288946,0.521977,0.338156,0.380983,0.544056,0.398958,0.517239,0.553289,0.404472,0.614012,0.597399,0.608919,0.806818,0.582798,0.81885,0.759915,0.533006,0.390659,0.36861,0.586399,0.60615,0.572802,0.595657,0.788491,0.656543,0.724532,0.169653,0.873321,0,0,0,0.700539,0.150397,0.865462,0,0,0,0.652671,0.82995,0.442079,0.652684,0.824287,0.412449,0.582706,0.807808,0.128529,0.641696,0.846454,0.664464,0.626963,0.852103,0.674623,0.571678,0.835429,0.772105,1
0.319071,0.342164,0.948934,0.302377,0.336729,0.78171,0.264851,0.386639,0.816631,0.21036,0.458946,0.844211,0.189554,0.431026,0.917657,0.340144,0.283979,0.745155,0.348473,0.209102,0.894309,0.360993,0.142491,0.884505,0.478242,0.439396,0.822011,0.448866,0.461722,0.753538,0.582903,0.472746,0.83671,0.783412,0.544931,0.825448,0.507433,0.411817,0.767604,0.666413,0.425502,0.817277,0.812777,0.495002,0.795408,0.289952,0.339442,0.87682,0.3192,0.322742,0.960296,0.25236,0.339469,0.884269,0.323379,0.300547,0.393727,0.863158,0.456077,0.531386,0.858894,0.456065,0.531838,0.82128,0.514386,0.5938,0.850523,0.514424,0.406406,0.833789,0.542105,0.396097,0.792115,0.564256,0.696004,1
0.553283,0.162864,0.918142,0.624638,0.132199,0.861234,0.641305,0.112588,0.77361,0.620622,0.0455012,0.844318,0.612,0.00632804,0.516154,0.616242,0.157307,0.833836,0.570256,0.196533,0.839601,0.473887,0.232844,0.895298,0.704122,0.238525,0.716636,0.708338,0.232742,0.668405,0.611914,0.238457,0.814295,0.69152,0.305503,0.608291,0.699896,0.255256,0.797923,0.65385,0.344662,0.872652,0.649513,0.43701,0.880104,0,0,0,0.549418,0.146236,0.965459,0,0,0,0.582598,0.132165,0.909051,0.582925,0.462143,0.757708,0.611995,0.46769,0.796698,0.654063,0.453616,0.760136,0.708165,0.325041,0.180229,0.712539,0.325205,0.217898,0.716612,0.313876,0.484122,1
0.433284,0.147237,0.890155,0.459113,0.141608,0.749409,0.403878,0.144472,0.755163,0.370791,0.249113,0.767538,0.357904,0.298643,0.682605,0.510721,0.13892,0.652867,0.492273,0.249147,0.853859,0.429665,0.296033,0.75574,0.54937,0.235329,0.566668,0.519901,0.249094,0.439776,0.433416,0.370316,0.831016,0.47764,0.579671,0.773648,0.580626,0.229905,0.637436,0.481311,0.345499,0.726524,0.510679,0.587907,0.747654,0.420429,0.127849,0.917189,0.446223,0.125137,0.867905,0,0,0,0.475736,0.114155,0.865955,0.46653,0.621026,0.586541,0.481226,0.626412,0.593126,0.523566,0.607264,0.731289,0.44073,0.623712,0.587004,0.43893,0.610041,0.533261,0.486762,0.590679,0.333614,1
